0.9 0.89
0.9 0.89
0.9 0.89
0.9 0.89
0.9 0.89
0.9 0.89
0.9 0.89
0.9 0.89
0.9 0.89
0.9 0.89
0.9 0.0
0.9 0.0
0.9 0.0
0.9 0.0
0.9 0.0
0.9 0.92
0.9 0.91
0.9 0.89
0.9 0.9
0.9 0.91
0.9 0.92
0.9 0.91
0.9 0.89
0.9 0.91
0.9 0.91
