0.0 0.02
0.0 0.02
0.0 0.02
0.0 0.02
0.0 0.02
0.0 0.02
0.0 0.02
0.0 0.02
0.0 0.02
0.0 0.02
0.0 0.06
0.0 0.07
0.0 0.01
0.0 0.01
0.0 0.01
0.0 0.01
0.0 0.14
0.0 0.01
0.0 0.01
0.0 0.01
0.0 0.01
0.0 0.01
0.0 0.01
0.0 0.01
0.0 0.01
0.0 0.08
0.0 0.01
