0.3 0.27
0.3 0.27
0.3 0.27
0.3 0.27
0.3 0.27
0.3 0.27
0.3 0.27
0.3 0.27
0.3 0.27
0.3 0.27
0.3 0.0
0.3 0.0
0.3 0.0
0.3 0.0
0.3 0.0
0.3 0.28
0.3 0.3
0.3 0.32
0.3 0.31
0.3 0.31
0.3 0.29
0.3 0.31
0.3 0.23
0.3 0.29
0.3 0.3
